JobID,Title,ExperienceLevel,YearsOfExperience,Responsibilities,Keywords,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10,Skill_11,Skill_12,Skill_13,Skill_14,Skill_15,Skill_16,Skill_17,Skill_18,Skill_19,Skill_20,Skill_21,Skill_22,Skill_23,Skill_24,Skill_25,Skill_26,Skill_27,Skill_28,Skill_29,Skill_30,Skill_31,Skill_32,Skill_33,Skill_34,Skill_35
GD-101,Graphic Designer,Fresher,0-1,Assist in creating visual content for web and print; Support senior designers in branding projects; Develop basic UI/UX designs using Figma; Create graphics for social media campaigns; Apply typography and color theory principles; Organize and manage digital assets; Collaborate with team members; Maintain deadlines and project schedules; Edit and proofread design assets; Learn and adapt to emerging design tools,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets,Adobe Photoshop,Adobe Illustrator,Adobe Indesign,Figma,Typography,Color Theory,Basic Html/Css,Creativity,Time Management,Communication,,,,,,,,,,,,,,,,,,,,,,,,,
GD-102,Graphic Designer,Mid-Level,02-May,Design and produce creative visual content for digital and print media; Develop branding materials including logos and marketing collateral; Create UI/UX designs for web and mobile applications; Produce motion graphics and animations for campaigns; Collaborate with marketing and development teams; Ensure consistency in visual identity across projects; Manage multiple design projects simultaneously; Utilize feedback to improve designs; Maintain and organize digital assets; Stay updated with design trends and tools,Graphic Design; Adobe Creative Suite; Figma; UI/UX Design; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design,Adobe Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,Web Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-103,Graphic Designer,Experienced,05-Oct,"Lead design projects from concept to final delivery; Develop comprehensive brand identities; Create high-quality UI/UX designs for web and mobile apps; Produce advanced motion graphics and animations; Collaborate with cross-functional teams including marketing and product; Implement best practices in typography, color, and composition; Mentor junior designers and review their work; Stay updated with emerging technologies such as AI-powered design and AR/VR; Manage multiple projects under tight deadlines; Ensure visual consistency across all platforms",Graphic Design; Adobe Creative Suite; Figma; UI/UX Design; Motion Graphics; Branding; 3D Design; Typography; Color Theory; AR/VR Design,Adobe Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,3D Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-104,Graphic Designer,Fresher,0-1,Assist in visual content creation for web and print; Support senior designers in projects; Learn UI/UX design basics; Create graphics for social media and marketing campaigns; Apply design principles in all work; Maintain digital asset organization; Collaborate with team members; Adhere to deadlines; Proofread and edit designs; Learn emerging design tools and techniques,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; UI/UX Design; Typography; Color Theory; Creativity; Digital Assets,Adobe Photoshop,Illustrator,Indesign,Basic Figma,Typography,Color Theory,Creativity,Time Management,Communication,Adaptability,,,,,,,,,,,,,,,,,,,,,,,,,
GD-105,Graphic Designer,Mid-Level,03-Jun,Design creative visual content for multiple channels; Develop brand identity and marketing collateral; Create UI/UX designs for digital platforms; Produce motion graphics and animations; Collaborate with marketing and product teams; Maintain consistency of brand visuals; Manage multiple projects; Implement design feedback and improvements; Organize and manage digital assets; Stay current with emerging design technologies,Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design,Adobe Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,Web And Mobile Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-106,Graphic Designer,Experienced,06-Dec,"Lead and manage design projects end-to-end; Develop and maintain brand guidelines; Create complex UI/UX designs for web and mobile; Produce motion graphics and 3D animations; Collaborate with marketing, product, and development teams; Mentor junior designers; Implement design principles and best practices; Stay updated with AI-powered design tools and AR/VR; Manage multiple projects under deadlines; Ensure consistent and innovative design outputs",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; Typography; Color Theory; AI Design Tools,Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,3D Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-107,Graphic Designer,Fresher,0-1,Assist in creating graphics for digital and print media; Learn and support senior designers; Develop basic UI/UX designs; Apply typography and color theory in designs; Organize digital assets; Collaborate with team members; Meet project deadlines; Proofread and refine designs; Gain experience with emerging tools; Develop foundational design skills,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; UI/UX Design; Typography; Color Theory; Creativity; Digital Assets,Photoshop,Illustrator,Indesign,Basic Figma,Typography,Color Theory,Creativity,Communication,Time Management,Adaptability,,,,,,,,,,,,,,,,,,,,,,,,,
GD-108,Graphic Designer,Mid-Level,02-May,"Design visuals for web, print, and social media campaigns; Develop brand identities and marketing materials; Create UI/UX designs for web and mobile apps; Produce motion graphics and animation content; Collaborate with marketing and product teams; Maintain visual consistency; Manage multiple design projects; Incorporate feedback for design improvement; Organize and maintain digital assets; Keep up with design trends and tools",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design,Adobe Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,Web Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-109,Graphic Designer,Experienced,05-Oct,"Lead design initiatives across digital and print platforms; Develop and enforce brand guidelines; Create complex UI/UX projects; Produce motion graphics, animations, and 3D designs; Collaborate with cross-functional teams; Mentor junior designers; Ensure innovative and high-quality visual design; Integrate AI-powered tools for design efficiency; Manage multiple design projects; Maintain visual consistency across projects",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; Typography; Color Theory; AI Design Tools,Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,3D Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-110,Graphic Designer,Fresher,0-1,Assist in creating visual content for print and digital media; Learn and support design processes; Create basic UI/UX designs; Apply color theory and typography; Organize digital assets; Collaborate with team members; Meet project deadlines; Proofread and refine designs; Gain exposure to emerging design technologies; Develop foundational design skills,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets,Photoshop,Illustrator,Indesign,Figma,Typography,Color Theory,Creativity,Communication,Time Management,Adaptability,,,,,,,,,,,,,,,,,,,,,,,,,
GD-111,Graphic Designer,Mid-Level,03-Jun,"Create and deliver high-quality visual content; Design UI/UX elements for websites and mobile apps; Develop branding and marketing collateral; Produce motion graphics and animations; Collaborate with marketing, product, and dev teams; Maintain consistency across visual outputs; Manage multiple design projects; Incorporate design feedback; Organize and maintain digital files; Keep up with design trends and emerging tools",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Web Design; Animation,Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,Web Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-112,Graphic Designer,Experienced,06-Dec,"Lead design projects and creative initiatives; Develop brand guidelines and visual identity; Create advanced UI/UX designs; Produce motion graphics, animations, and 3D content; Collaborate with cross-functional teams; Mentor junior designers; Integrate AI-powered and AR/VR design tools; Ensure high-quality and consistent design outputs; Manage multiple design projects; Stay updated on emerging trends and technologies",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; AR/VR Design; Typography; Color Theory,Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,3D Design,Ar/Vr Design,,,,,,,,,,,,,,,,,,,,,,,,
GD-113,Graphic Designer,Fresher,0-1,Assist in visual content creation; Learn design tools and processes; Create basic UI/UX designs; Apply typography and color theory; Collaborate with team members; Manage digital assets; Meet project deadlines; Proofread and refine designs; Support senior designers; Develop foundational design skills,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets,Photoshop,Illustrator,Indesign,Figma,Typography,Color Theory,Creativity,Communication,Time Management,Adaptability,,,,,,,,,,,,,,,,,,,,,,,,,
GD-114,Graphic Designer,Mid-Level,02-May,Design creative assets for web and print; Develop branding and marketing materials; Create UI/UX designs; Produce motion graphics and animations; Collaborate with cross-functional teams; Ensure visual consistency; Manage multiple projects; Incorporate feedback; Maintain digital asset organization; Stay updated with design trends,Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design,Adobe Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,Web Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-115,Graphic Designer,Experienced,05-Oct,"Lead creative projects end-to-end; Develop brand identity and visual standards; Create complex UI/UX projects; Produce motion graphics, animations, and 3D designs; Mentor junior designers; Collaborate with cross-functional teams; Integrate emerging design tools and technologies; Maintain high-quality and consistent designs; Manage multiple projects; Ensure innovative visual outputs",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; Typography; Color Theory; AI Design Tools,Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,3D Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-116,Graphic Designer,Fresher,0-1,Support design team in creating visual content; Learn and use design tools; Develop basic UI/UX designs; Apply design principles in all work; Manage and organize digital assets; Collaborate with team members; Meet project deadlines; Proofread and refine designs; Assist senior designers; Gain foundational design experience,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets,Photoshop,Illustrator,Indesign,Basic Figma,Typography,Color Theory,Creativity,Communication,Time Management,Adaptability,,,,,,,,,,,,,,,,,,,,,,,,,
GD-117,Graphic Designer,Mid-Level,03-Jun,Create and deliver visual assets for multiple channels; Design branding and marketing collateral; Produce UI/UX designs for web and mobile; Develop motion graphics and animations; Collaborate with cross-functional teams; Maintain consistency of visual identity; Manage multiple projects; Incorporate feedback for improvements; Organize digital assets; Stay current with design trends,Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Web Design; Animation,Adobe Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,Web Design,,,,,,,,,,,,,,,,,,,,,,,,,
GD-118,Graphic Designer,Experienced,06-Dec,"Lead design and creative projects; Develop brand guidelines and visual identity; Create advanced UI/UX designs; Produce motion graphics, animations, and 3D content; Collaborate with cross-functional teams; Mentor junior designers; Integrate AI-powered and AR/VR tools; Ensure high-quality and consistent designs; Manage multiple projects; Stay updated on emerging design technologies",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; AR/VR Design; Typography; Color Theory,Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,3D Design,Ar/Vr Design,,,,,,,,,,,,,,,,,,,,,,,,
GD-119,Graphic Designer,Fresher,0-1,Assist in creating graphics for digital and print; Learn and support senior designers; Develop basic UI/UX designs; Apply typography and color theory; Organize digital assets; Collaborate with team members; Meet project deadlines; Proofread and refine designs; Support senior designers; Develop foundational design skills,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets,Photoshop,Illustrator,Indesign,Figma,Typography,Color Theory,Creativity,Communication,Time Management,Adaptability,,,,,,,,,,,,,,,,,,,,,,,,,
GD-120,Graphic Designer,Mid-Level,02-May,"Design and create visual content for web and print; Develop branding materials and marketing collateral; Produce UI/UX designs for web and mobile apps; Create motion graphics and animations; Collaborate with marketing, product, and development teams; Maintain visual consistency; Manage multiple design projects; Incorporate feedback; Organize digital assets; Stay updated with emerging tools and trends",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design,Adobe Photoshop,Illustrator,Indesign,After Effects,Figma,Adobe Xd,Typography,Color Theory,Motion Graphics,Web Design,,,,,,,,,,,,,,,,,,,,,,,,,
IOS-F-01,iOS Mobile Developer,Fresher,0,"Assist in developing and testing iOS applications under guidance.; Write clean, basic Swift and Objective-C code for app modules.; Use Xcode and Simulator for debugging and testing.; Learn and implement MVC architecture for small projects.; Collaborate with UI/UX designers to follow Apple’s guidelines.",Swift; Xcode; UI/UX; iOS SDK; App Store submission; Debugging; Mobile app development,Swift,Objective-C,Xcode,Simulator,Cocoa Touch,Uikit,Git,Rest Apis,Json,Ui/Ux Design,,,,,,,,,,,,,,,,,,,,,,,,,
